SCHOOLID	CHILDID	GRADE	YEAR	TIME	RETAINED	SWITCH_SCHOOLS	DISADVANTAGED	TLI_MATH	MALE	ETHNICITY	RACE	FIRST_COHORT	LAST_COHORT	USI	MATH_SESSIONS	N_TEACHERS	ETHNIC
57905250	2514758	6	1998	4	0	1	1	52	1	black	2	5	5	3	4	24	2
57905250	2701038	3	1995	1	0	0	1	55	1	black	2	5	5	3	4	24	2
57905250	2701038	4	1996	2	0	0	1	70	1	black	2	5	5	3	4	24	2
57905250	2701038	5	1997	3	0	0	1	76	1	black	2	5	5	3	4	24	2
57905250	2701038	6	1998	4	0	0	1	85	1	black	2	5	5	3	4	24	2
57905250	2969208	3	1996	1	0	0	1	82	0	black	2	6	6	3	4	24	2
57905250	2969208	4	1997	2	0	0	1	84	0	black	2	6	6	3	4	24	2
57905250	2969208	5	1998	3	0	0		86	0	black	2	6	6	3	4	24	2
57905250	2969208	6	1999	4	0	0		83	0	black	2	6	6	3	4	24	2
57905250	3124768	3	1996	1	0	0		75	1	black	2	6	6	3	4	24	2
57905250	3124768	4	1997	2	0	0		63	1	black	2	6	6	3	4	24	2
57905250	3124768	5	1998	3	0	0	1	50	1	black	2	6	6	3	4	24	2
57905250	3124768	6	1999	4	0	0	1	67	1	black	2	6	6	3	4	24	2
57905250	3405668	5	1994	1	0	0	1	65	1	black	2	2	2	3	4	24	2
57905250	3405668	6	1995	2	0	0	1	68	1	black	2	2	2	3	4	24	2
57905250	3533118	3	1994	1	0	0		76	0	hispanic	3	4	4	3	4	24	3
57905250	3533118	4	1995	2	0	0		84	0	hispanic	3	4	4	3	4	24	3
57905250	3533118	5	1996	3	0	0		73	0	hispanic	3	4	4	3	4	24	3
57905250	3533118	6	1997	4	0	0	1	85	0	hispanic	3	4	4	3	4	24	3
57905263	5026	3	1996	1	0	0	1	80	0	black	2	6	6	3	0	31.8	2
57905263	5026	4	1997	2	0	0	1	87	0	black	2	6	6	3	0	31.8	2
57905263	5026	5	1998	3	0	0	1	89	0	black	2	6	6	3	0	31.8	2
57905263	5026	6	1999	4	0	0		87	0	black	2	6	6	3	0	31.8	2
57905263	47707	3	1998	1	0	0	1	83	0	black	2	8	8	3	0	31.8	2
57905263	47707	4	1999	2	0	0	1	87	0	black	2	8	8	3	0	31.8	2
57905263	47707	5	2000	3	0	0	1	81	0	black	2	8	8	3	0	31.8	2
57905263	60548	6	1994	1	0	0	1	66	0	black	2	1	1	3	0	31.8	2
57905263	108683	5	1994	1	0	0		47	0	hispanic	3	2	2	3	0	31.8	3
57905263	108683	6	1995	2	0	0		57	0	hispanic	3	2	2	3	0	31.8	3
57905263	442394	3	1998	1	0	0	1	77	0	black	2	8	8	3	0	31.8	2
57905263	442394	4	1999	2	0	0	1	91	0	black	2	8	8	3	0	31.8	2
57905263	442394	5	2000	3	0	0	1	88	0	black	2	8	8	3	0	31.8	2
57905263	508440	3	1999	1	0	0	1	91	0	black	2	9	9	3	0	31.8	2
57905263	508440	4	2000	2	0	0	1	86	0	black	2	9	9	3	0	31.8	2
57905263	1332477	3	2000	1	0	0	1	53	1	black	2	10	10	3	0	31.8	2
57905263	1812986	3	1996	1	0	0	1	82	0	black	2	6	6	3	0	31.8	2
57905263	1812986	4	1997	2	0	0	1	87	0	black	2	6	6	3	0	31.8	2
57905263	1812986	6	1999	4	0	0		83	0	black	2	6	6	3	0	31.8	2
57905263	2068241	4	1994	1	0	0	0	74	1	black	2	3	3	3	0	31.8	2
57905263	2068241	5	1995	2	0	0	1	47	1	black	2	3	3	3	0	31.8	2
57905263	2068241	6	1996	3	0	0	1	55	1	black	2	3	3	3	0	31.8	2
57905263	2075349	5	1994	1	0	0	0	83	0	black	2	2	2	3	0	31.8	2
57905263	2075349	6	1995	2	0	0	1	79	0	black	2	2	2	3	0	31.8	2
57905263	2151836	4	1994	1	0	0	0	68	0	black	2	3	3	3	0	31.8	2
57905263	2151836	5	1995	2	0	0	1	69	0	black	2	3	3	3	0	31.8	2
57905263	2151836	6	1996	3	0	0	1	70	0	black	2	3	3	3	0	31.8	2
57905263	2190698	4	1994	1	0	0	1	86	0	black	2	3	3	3	0	31.8	2
57905263	2190698	5	1995	2	0	0		89	0	black	2	3	3	3	0	31.8	2
57905263	2190698	6	1996	3	0	0	1	83	0	black	2	3	3	3	0	31.8	2
57905263	2346789	4	1995	1	0	0	1	74	0	black	2	4	4	3	0	31.8	2
57905263	2346789	5	1996	2	0	0	1	67	0	black	2	4	4	3	0	31.8	2
57905263	2346789	6	1997	3	0	0	1	78	0	black	2	4	4	3	0	31.8	2
57905263	2680831	3	1996	1	0	0	1	63	0	black	2	6	6	3	0	31.8	2
57905263	2680831	4	1997	2	0	0	1	60	0	black	2	6	6	3	0	31.8	2
57905263	2680831	5	1998	3	0	1	1	84	0	black	2	6	6	3	0	31.8	2
57905263	2680831	6	1999	4	0	0	1	83	0	black	2	6	6	3	0	31.8	2
57905263	2763139	3	1994	1	0	0		74	1	hispanic	3	4	4	3	0	31.8	3
57905263	2763139	4	1995	2	0	0		85	1	hispanic	3	4	4	3	0	31.8	3
57905263	2763139	5	1996	3	0	0		71	1	hispanic	3	4	4	3	0	31.8	3
57905263	2763139	6	1997	4	0	0		86	1	hispanic	3	4	4	3	0	31.8	3
57905263	2940146	3	1996	1	0	0		91	0	hispanic	3	6	6	3	0	31.8	3
57905263	2940146	4	1997	2	0	0	1	89	0	hispanic	3	6	6	3	0	31.8	3
57905263	2940146	5	1998	3	0	0	1	90	0	hispanic	3	6	6	3	0	31.8	3
57905263	2940146	6	1999	4	0	0	1	89	0	hispanic	3	6	6	3	0	31.8	3
57905263	3386456	5	1994	1	0	0	1	83	0	black	2	2	2	3	0	31.8	2
57905263	3386456	6	1995	2	0	0	1	80	0	black	2	2	2	3	0	31.8	2
57905263	3437956	3	1997	1	0	0	1	93	1	black	2	7	7	3	0	31.8	2
57905263	3437956	4	1998	2	0	0	1	87	1	black	2	7	7	3	0	31.8	2
57905263	3437956	5	1999	3	0	0	1	86	1	black	2	7	7	3	0	31.8	2
57905263	3484117	6	1997	1	0	0		69	1	black	2	4	4	3	0	31.8	2
57905263	3572500	3	1997	1	0	0	1	93	1	black	2	7	7	3	0	31.8	2
57905263	3572500	4	1998	2	0	0	1	88	1	black	2	7	7	3	0	31.8	2
57905263	3572500	5	1999	3	0	0	1	86	1	black	2	7	7	3	0	31.8	2
57905263	3572500	6	2000	4	0	1		84	1	black	2	7	7	3	0	31.8	2
57905268	6698	5	1997	1	0	0	1	87	0	hispanic	3	5	5	3	0	46	3
57905268	6698	6	1998	2	0	0	1	84	0	hispanic	3	5	5	3	0	46	3
57905268	14152	6	1998	1	0	0	1	78	0	hispanic	3	5	5	3	0	46	3
57905268	60426	4	1998	1	0	0	1	79	0	hispanic	3	7	7	3	0	46	3
57905268	60426	5	1999	2	0	0	1	86	0	hispanic	3	7	7	3	0	46	3
57905268	60426	6	2000	3	0	0	1	81	0	hispanic	3	7	7	3	0	46	3
57905268	96543	4	1999	1	0	0	1	70	1	hispanic	3	8	8	3	0	46	3
57905268	96543	5	2000	2	0	0	1	80	1	hispanic	3	8	8	3	0	46	3
57905268	108972	4	1998	1	0	0	1	84	1	hispanic	3	7	7	3	0	46	3
57905268	108972	5	1999	2	0	0	1	91	1	hispanic	3	7	7	3	0	46	3
57905268	108972	6	2000	3	0	0	1	91	1	hispanic	3	7	7	3	0	46	3
57905268	112807	4	1998	1	0	0	1	81	1	hispanic	3	7	7	3	0	46	3
57905268	112807	5	1999	2	0	0	1	85	1	hispanic	3	7	7	3	0	46	3
57905268	112807	6	2000	3	0	0	1	87	1	hispanic	3	7	7	3	0	46	3
57905268	134267	4	1997	1	0	0		84	1	hispanic	3	6	6	3	0	46	3
57905268	134267	5	1998	2	0	0	0	84	1	hispanic	3	6	6	3	0	46	3
57905268	134267	6	1999	3	0	0		90	1	hispanic	3	6	6	3	0	46	3
57905268	168196	6	1998	1	0	0	1	82	0	hispanic	3	5	5	3	0	46	3
57905268	839600	5	2000	1	0	0	1	77	1	hispanic	3	8	8	3	0	46	3
57905268	947960	4	2000	1	0	0	1	80	0	hispanic	3	9	9	3	0	46	3
57905268	2271580	4	1997	1	0	0	1	42	1	hispanic	3	6	6	3	0	46	3
57905268	2271580	5	1998	2	0	0	1	48	1	hispanic	3	6	6	3	0	46	3
57905268	2271580	6	1999	3	0	0	1	54	1	hispanic	3	6	6	3	0	46	3
57905268	2433076	4	1997	1	0	0	1	60	0	black	2	6	6	3	0	46	2
57905268	2687423	6	1997	1	0	0	1	75	1	hispanic	3	4	4	3	0	46	3
57905268	2749807	4	1997	1	0	0	1	63	1	hispanic	3	6	6	3	0	46	3
57905268	2749807	5	1998	2	0	1	1	76	1	hispanic	3	6	6	3	0	46	3
57905268	2749807	6	1999	3	0	0	1	83	1	hispanic	3	6	6	3	0	46	3
57905268	2890638	4	1997	1	0	0	1	45	0	other	5	6	6	3	0	46	4
57905268	2890638	5	1998	2	0	1	1	73	0	other	5	6	6	3	0	46	4
57905268	2890638	6	1999	3	0	0	1	78	0	other	5	6	6	3	0	46	4
57905268	3300288	4	1997	1	0	0	1	71	0	hispanic	3	6	6	3	0	46	3
57905268	3300288	5	1998	2	0	0	1	78	0	hispanic	3	6	6	3	0	46	3
57905268	3300288	6	1999	3	0	0	1	82	0	hispanic	3	6	6	3	0	46	3
57905268	3313908	6	1999	1	0	0	1	65	1	hispanic	3	6	6	3	0	46	3
57905268	3433671	5	1999	1	0	0	1	50	0	other	5	7	7	3	0	46	4
57905268	3433671	6	2000	2	0	1		66	0	other	5	7	7	3	0	46	4
57905268	3519111	4	1998	1	0	0	1	65	1	hispanic	3	7	7	3	0	46	3
57905268	3519111	5	1999	2	0	0	1	52	1	hispanic	3	7	7	3	0	46	3
57905268	3519111	6	2000	3	0	0	1	74	1	hispanic	3	7	7	3	0	46	3
57905268	3577236	5	1997	1	0	0	1	88	0	hispanic	3	5	5	3	0	46	3
57905268	3577236	6	1998	2	0	0	1	79	0	hispanic	3	5	5	3	0	46	3
57905269	14224	4	1997	1	0	0	1	79	1	hispanic	3	6	6	3	3	49.7	3
57905269	14224	5	1998	2	0	0	1	86	1	hispanic	3	6	6	3	3	49.7	3
57905269	14224	6	1999	3	0	1	1	90	1	hispanic	3	6	6	3	3	49.7	3
57905269	74957	5	1998	1	0	0	1	64	0	hispanic	3	6	6	3	3	49.7	3
57905269	74957	6	1999	2	0	0	1	89	0	hispanic	3	6	6	3	3	49.7	3
57905269	114255	4	2000	1	0	0	1	75	1	hispanic	3	9	9	3	3	49.7	3
57905269	188922	3	1999	1	0	0	1	65	0	hispanic	3	9	9	3	3	49.7	3
57905269	188922	4	2000	2	0	0	1	75	0	hispanic	3	9	9	3	3	49.7	3
57905269	388635	6	1997	1	0	0	1	79	1	hispanic	3	4	4	3	3	49.7	3
57905269	631619	3	1999	1	0	0	1	48	1	black	2	9	9	3	3	49.7	2
57905269	668359	3	1999	1	0	0	1	67	1	black	2	9	9	3	3	49.7	2
57905269	668359	4	2000	2	0	0	1	77	1	black	2	9	9	3	3	49.7	2
57905269	793630	6	2000	1	0	0	1	89	0	hispanic	3	7	7	3	3	49.7	3
57905269	858507	4	2000	1	0	0	1	84	1	hispanic	3	9	9	3	3	49.7	3
57905269	907357	3	1999	1	0	0	1	67	1	black	2	9	9	3	3	49.7	2
57905269	907357	4	2000	2	0	0	1	74	1	black	2	9	9	3	3	49.7	2
57905269	1244679	3	2000	1	0	0	1	78	0	black	2	10	10	3	3	49.7	2
57905269	1334520	3	2000	1	0	0	1	57	0	black	2	10	10	3	3	49.7	2
57905269	1355453	3	1998	1	0	0	1	52	0	hispanic	3	8	8	3	3	49.7	3
57905269	1355453	5	2000	3	0	0	1	62	0	hispanic	3	8	8	3	3	49.7	3
57905269	2526883	3	1999	1	0	0	1	58	1	black	2	9	9	3	3	49.7	2
57905269	2526883	4	2000	2	0	0	1	70	1	black	2	9	9	3	3	49.7	2
57905269	2544911	5	1997	1	0	0	1	70	0	hispanic	3	5	5	3	3	49.7	3
57905269	2544911	6	1998	2	0	0	1	84	0	hispanic	3	5	5	3	3	49.7	3
57905269	2582329	5	1997	1	0	0		62	0	hispanic	3	5	5	3	3	49.7	3
57905269	2632440	6	1997	1	0	0	1	76	1	hispanic	3	4	4	3	3	49.7	3
57905269	3085263	4	1997	1	0	0	1	60	1	black	2	6	6	3	3	49.7	2
57905269	3353824	6	2000	1	0	0	1	81	1	hispanic	3	7	7	3	3	49.7	3
57905269	3549308	3	1998	1	0	0	1	38	1	black	2	8	8	3	3	49.7	2
57905270	21197	6	1999	1	0	0	1	61	1	hispanic	3	6	6	3	4	43.1	3
57905270	58514	4	1998	1	0	0	1	79	0	hispanic	3	7	7	3	4	43.1	3
57905270	58514	5	1999	2	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
57905270	58514	6	2000	3	0	0	1	86	0	hispanic	3	7	7	3	4	43.1	3
57905270	159102	4	1999	1	0	0	1	64	1	hispanic	3	8	8	3	4	43.1	3
57905270	159102	5	2000	2	0	0	1	62	1	hispanic	3	8	8	3	4	43.1	3
57905270	165556	4	1999	1	0	0	1	64	1	hispanic	3	8	8	3	4	43.1	3
57905270	165556	5	2000	2	0	0	1	63	1	hispanic	3	8	8	3	4	43.1	3
57905270	194252	6	1999	1	0	0	1	69	0	hispanic	3	6	6	3	4	43.1	3
57905270	253898	4	2000	1	0	0	1	74	0	hispanic	3	9	9	3	4	43.1	3
57905270	280614	4	1998	1	0	0	1	83	0	hispanic	3	7	7	3	4	43.1	3
57905270	280614	5	1999	2	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
57905270	280614	6	2000	3	0	0	1	88	0	hispanic	3	7	7	3	4	43.1	3
57905270	300091	6	2000	1	0	0	1	69	1	hispanic	3	7	7	3	4	43.1	3
57905270	511255	4	1998	1	0	0	1	91	1	hispanic	3	7	7	3	4	43.1	3
57905270	511255	5	1999	2	0	0	1	92	1	hispanic	3	7	7	3	4	43.1	3
57905270	511255	6	2000	3	0	0	1	91	1	hispanic	3	7	7	3	4	43.1	3
57905270	638572	4	2000	1	0	0	1	55	1	hispanic	3	9	9	3	4	43.1	3
57905270	851058	4	2000	1	0	0	1	51	1	hispanic	3	9	9	3	4	43.1	3
57905270	1031607	4	1998	1	0	0	1	88	0	hispanic	3	7	7	3	4	43.1	3
57905270	1031607	5	1999	2	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
57905270	1031607	6	2000	3	0	0	1	87	0	hispanic	3	7	7	3	4	43.1	3
57905270	1337981	5	2000	1	0	0	1	74	1	hispanic	3	8	8	3	4	43.1	3
57905270	1478261	6	2000	1	0	0	1	74	0	hispanic	3	7	7	3	4	43.1	3
57905270	1540556	4	1999	1	0	0	1	79	1	other	4	8	8	3	4	43.1	4
57905270	1540556	5	2000	2	0	0		83	1	other	4	8	8	3	4	43.1	4
57905270	2556634	6	1998	1	0	0	1	61	0	hispanic	3	5	5	3	4	43.1	3
57905270	2577230	5	1998	1	0	0	1	51	1	black	2	6	6	3	4	43.1	2
57905270	2577230	6	1999	2	0	0	1	45	1	black	2	6	6	3	4	43.1	2
57905270	3351432	6	1999	1	0	0	1	86	1	hispanic	3	6	6	3	4	43.1	3
57905270	3447127	5	1998	1	0	0	1	63	0	hispanic	3	6	6	3	4	43.1	3
57905270	3447127	6	1999	2	0	0	1	72	0	hispanic	3	6	6	3	4	43.1	3
57905270	3455647	4	1998	1	0	0	1	79	0	black	2	7	7	3	4	43.1	2
57905270	3455647	5	1999	2	0	0	1	83	0	black	2	7	7	3	4	43.1	2
57905270	3455647	6	2000	3	0	0	1	90	0	black	2	7	7	3	4	43.1	2
